id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
31172	吶喊滅亡的人		9C	E8	A9	-1
31173	道破啟示的人		9C	E8	A9	-1
31174	吶喊滅亡的人		9C	E8	A9	-1
31175	道破啟示的人		9C	E8	A9	-1
31176	吶喊滅亡的人		9C	E8	A9	-1
31177	道破啟示的人		9C	E8	A9	-1
31178	吶喊滅亡的人		9C	E8	A9	-1
31179	道破啟示的人		9C	E8	A9	-1
31180	吶喊滅亡的人		9C	E8	A9	-1
31181	道破啟示的人		9C	E8	A9	-1
31182	吶喊滅亡的人		9C	E8	A9	-1
31183	道破啟示的人		9C	E8	A9	-1
31184	吶喊滅亡的人		9C	E8	A9	-1
31185	道破啟示的人		9C	E8	A9	-1
31186	吶喊滅亡的人		9C	E8	A9	-1
31187	道破啟示的人		9C	E8	A9	-1
31188	吶喊滅亡的人		9C	E8	A9	-1
31189	道破啟示的人		9C	E8	A9	-1
31190	吶喊滅亡的人		9C	E8	A9	-1
31191	道破啟示的人		9C	E8	A9	-1
31192	吶喊滅亡的人		9C	E8	A9	-1
31193	道破啟示的人		9C	E8	A9	-1
31194	吶喊滅亡的人		9C	E8	A9	-1
31195	道破啟示的人		9C	E8	A9	-1
31196	吶喊滅亡的人		9C	E8	A9	-1
31197	道破啟示的人		9C	E8	A9	-1
31198	吶喊滅亡的人		9C	E8	A9	-1
31199	道破啟示的人		9C	E8	A9	-1
31200	吶喊滅亡的人		9C	E8	A9	-1
31201	道破啟示的人		9C	E8	A9	-1
31202	瑪希穆斯		9C	E8	A9	-1
31203	穆典瑟		9C	E8	A9	-1
31204	喬魯喬		9C	E8	A9	-1
31205	卡姿		9C	E8	A9	-1
31206	天天		9C	E8	A9	-1
31207	瑟魯帝尼亞		9C	E8	A9	-1
31208	拉克蘭久		9C	E8	A9	-1
31209	米斯提雷		9C	E8	A9	-1
31210	競賽場守門人		9C	E8	A9	-1
31211	競賽場幫手		9C	E8	A9	-1
31212	活動守門人		9C	E8	A9	-1
31213	活動守門人		9C	E8	A9	-1
31214	活動守門人		9C	E8	A9	-1
31215	活動守門人		9C	E8	A9	-1
31216	活動守門人		9C	E8	A9	-1
31217	活動守門人		9C	E8	A9	-1
31218	活動守門人		9C	E8	A9	-1
31219	活動守門人		9C	E8	A9	-1
31220	活動守門人		9C	E8	A9	-1
31221	活動守門人		9C	E8	A9	-1
31222	活動守門人		9C	E8	A9	-1
31223	活動守門人		9C	E8	A9	-1
31224	活動守門人		9C	E8	A9	-1
31225	競技場管理員		9C	E8	A9	-1
31226	競技場監察官		9C	E8	A9	-1
31227	普斯貓	活動執行者	9C	E8	A9	-1
31228	羅伊貓	活動執行者	9C	E8	A9	-1
31229	薇妮貓	活動執行者	9C	E8	A9	-1
31230	路易貓	活動執行者	9C	E8	A9	-1
31231	吶喊滅亡的人		9C	E8	A9	-1
31232	吶喊滅亡的人		9C	E8	A9	-1
31233	吶喊滅亡的人		9C	E8	A9	-1
31234	吶喊滅亡的人		9C	E8	A9	-1
31235	吶喊滅亡的人		9C	E8	A9	-1
31236	吶喊滅亡的人		9C	E8	A9	-1
31237	吶喊滅亡的人		9C	E8	A9	-1
31238	吶喊滅亡的人		9C	E8	A9	-1
31239	吶喊滅亡的人		9C	E8	A9	-1
31240	吶喊滅亡的人		9C	E8	A9	-1
31241	吶喊滅亡的人		9C	E8	A9	-1
31242	吶喊滅亡的人		9C	E8	A9	-1
31243	吶喊滅亡的人		9C	E8	A9	-1
31244	吶喊滅亡的人		9C	E8	A9	-1
31245	吶喊滅亡的人		9C	E8	A9	-1
31246	吶喊滅亡的人		9C	E8	A9	-1
31247	道破啟示的人		9C	E8	A9	-1
31248	道破啟示的人		9C	E8	A9	-1
31249	道破啟示的人		9C	E8	A9	-1
31250	道破啟示的人		9C	E8	A9	-1
31251	道破啟示的人		9C	E8	A9	-1
31252	道破啟示的人		9C	E8	A9	-1
31253	道破啟示的人		9C	E8	A9	-1
31254	道破啟示的人		9C	E8	A9	-1
31255	普斯貓	活動執行者	9C	E8	A9	-1
31256	雷恩	武器商人	9C	E8	A9	-1
31257	費蘿妮卡	武器商人	9C	E8	A9	-1
31258	哈姆特	防具商人	9C	E8	A9	-1
31259	珍妮	防具商人	9C	E8	A9	-1
31260	優蒂絲	飾品商人	9C	E8	A9	-1
31261	雷妮	飾品商人	9C	E8	A9	-1
31262	魯貝特	商人	9C	E8	A9	-1
31263	莉潔	雜貨商人	9C	E8	A9	-1
31264	歐伊森	紋章製造人	9C	E8	A9	-1
31265	安涅特	寵物管理員	9C	E8	A9	-1
31266	凱薩		9C	E8	A9	-1
31267	莉雅塔	倉庫管理員	9C	E8	A9	-1
31268	哈昆	倉庫管理員	9C	E8	A9	-1
31269	夢娜	倉庫管理員老闆	9C	E8	A9	-1
31270	斯特法尼	倉庫管理員	9C	E8	A9	-1
31271	希爾達	鐵匠	9C	E8	A9	-1
31272	諾爾	鐵匠師傅	9C	E8	A9	-1
31273	波洛迪	設計圖商人	9C	E8	A9	-1
31274	方汀	礦物商人	9C	E8	A9	-1
31275	塔蒂雅娜	守門人	9C	E8	A9	-1
31276	培倫海特	宗師	9C	E8	A9	-1
31277	菲利克斯	大師	9C	E8	A9	-1
31278	伯朗因	大師	9C	E8	A9	-1
31279	葛萊高爾	大神官	9C	E8	A9	-1
31280	法斯迪安	神官	9C	E8	A9	-1
31281	瑟拉尼斯	神官	9C	E8	A9	-1
31282	傑斯提	教師	9C	E8	A9	-1
31283	艾爾米那斯	教師	9C	E8	A9	-1
31284	艾蓮娜	魔法書商人	9C	E8	A9	-1
31285	思馬艾	宗師	9C	E8	A9	-1
31286	卓拉昆	大師	9C	E8	A9	-1
31287	卡玫崙	教師	9C	E8	A9	-1
31288	阿科蘭	大團長	9C	E8	A9	-1
31289	拉肯	團長	9C	E8	A9	-1
31290	史卡西	預言者	9C	E8	A9	-1
31291	特瑞芭	護身符商人	9C	E8	A9	-1
31292	安德烈	警衛隊長	9C	E8	A9	-1
31293	昆特	警衛	9C	E8	A9	-1
31294	史班	警衛	9C	E8	A9	-1
31295	海瑞克	警衛	9C	E8	A9	-1
31296	凱德曼	警衛	9C	E8	A9	-1
31297	貝爾德	警衛	9C	E8	A9	-1
31298	烏利奇	警衛	9C	E8	A9	-1
31299	尤根	警衛	9C	E8	A9	-1
31300	杜魯曼德	武器商人	9C	E8	A9	-1
31301	尼爾斯	武器商人	9C	E8	A9	-1
31302	布拉底米爾	防具商人	9C	E8	A9	-1
31303	艾麗莎	防具商人	9C	E8	A9	-1
31304	亞絲特莉德	飾品商人	9C	E8	A9	-1
31305	坎蒂絲	飾品商人	9C	E8	A9	-1
31306	娜塔莎	商人	9C	E8	A9	-1
31307	貝布	雜貨商人	9C	E8	A9	-1
31308	亞奇姆	紋章製造人	9C	E8	A9	-1
31309	伍茲	寵物管理員	9C	E8	A9	-1
31310	拉菲爾		9C	E8	A9	-1
31311	修金	倉庫管理員	9C	E8	A9	-1
31312	多琳	倉庫管理員	9C	E8	A9	-1
31313	路寧	倉庫管理員	9C	E8	A9	-1
31314	多那爾	倉庫管理員老闆	9C	E8	A9	-1
31315	黛姬	倉庫管理員	9C	E8	A9	-1
31316	賓森斯	鐵匠	9C	E8	A9	-1
31317	侖貝特	鐵匠師傅	9C	E8	A9	-1
31318	葛麗塔	設計圖商人	9C	E8	A9	-1
31319	韓斯	礦物商人	9C	E8	A9	-1
31320	以利亞娜	守門人	9C	E8	A9	-1
31321	齊格曼特	宗師	9C	E8	A9	-1
31322	亞力安	大師	9C	E8	A9	-1
31323	薇琳	大師	9C	E8	A9	-1
31324	安杜露美達	宗師	9C	E8	A9	-1
31325	緹米絲	大師	9C	E8	A9	-1
31326	藍巴克	大團長	9C	E8	A9	-1
31327	塔斯克	團長	9C	E8	A9	-1
31328	伊諾珊蒂	大神官	9C	E8	A9	-1
31329	艾爾黎亞	神官	9C	E8	A9	-1
31330	華格納	神官	9C	E8	A9	-1
31331	巴爾迪斯	大巫師	9C	E8	A9	-1
31332	亞梅莉雅	教師	9C	E8	A9	-1
31333	魯米爾	教師	9C	E8	A9	-1
31334	帝法琳	大巫師	9C	E8	A9	-1
31335	凱言	教師	9C	E8	A9	-1
31336	拉荷拉各提	大預言者	9C	E8	A9	-1
31337	梅卡拉	預言者	9C	E8	A9	-1
31338	安同	魔法書商人	9C	E8	A9	-1
31339	哈克藍	護身符商人	9C	E8	A9	-1
31340	瑪帝亞斯	警衛隊長	9C	E8	A9	-1
31341	瑞特	警衛	9C	E8	A9	-1
31342	戴米特里	警衛	9C	E8	A9	-1
31343	貝洛德	警衛	9C	E8	A9	-1
31344	修密特	警衛	9C	E8	A9	-1
31345	伊恩	警衛	9C	E8	A9	-1
31346	西瑞斯	警衛	9C	E8	A9	-1
31347	巴克	警衛	9C	E8	A9	-1
31348	阿格利貝爾	大神官	9C	E8	A9	-1
31349	貝拿帝克	神官	9C	E8	A9	-1
31350	多明尼克	神官	9C	E8	A9	-1
31351	波卡	碼頭管理員	9C	E8	A9	-1
31356	雷米	使者	9C	E8	A9	-1
31357	萊安德路	書記官	9C	E8	A9	-1
31358	卡斯爾	吟遊詩人	9C	E8	A9	-1
31359	傑洛迪	世界樹守護者	9C	E8	A9	-1
31360	艾爾海娜	長老代理人	9C	E8	A9	-1
31361	克里德	長老執行者	9C	E8	A9	-1
31362	泰特	使者	9C	E8	A9	-1
31363	洛金	信使	9C	E8	A9	-1
31364	洛卡	炎之守護者	9C	E8	A9	-1
31365	亞康德	炎之守護者	9C	E8	A9	-1
31366	飼料販賣者		9C	E8	A9	-1
31367	輝煌的呼聲		9C	E8	A9	-1
31368	彌克蘭	沉默修道士	9C	E8	A9	-1
31369	梅農	沉默修道士	9C	E8	A9	-1
31370	卡頓 蘇 肯特拉	長老	9C	E8	A9	-1
31371	瓦康	肯特拉傳令	9C	E8	A9	-1
31372	亞瑟法	魂靈引導者	9C	E8	A9	-1
31373	亞坦	雜貨商人	9C	E8	A9	-1
31374	賈夫	倉庫管理員	9C	E8	A9	-1
31375	裘瑪拉	商人	9C	E8	A9	-1
31376	克魯法	守門人	9C	E8	A9	-1
31377	阿夏斯 巴瑞卡 杜萊伊	長老	9C	E8	A9	-1
31378	那朗 阿夏努克	巴瑞卡傳令	9C	E8	A9	-1
31379	烏丹 瑪雷杜伊	魂靈引導者	9C	E8	A9	-1
31380	迪亞布	雜貨商人	9C	E8	A9	-1
31381	哈格司	倉庫管理員	9C	E8	A9	-1
31382	席康	商人	9C	E8	A9	-1
31383	泰拉努 瑪雷杜伊	守門人	9C	E8	A9	-1
31384	火龍的守門人		9C	E8	A9	-1
31385	火山的心臟		9C	E8	A9	-1
31386	薇爾蕾特	雜貨商人	9C	E8	A9	-1
31387	克絲緹		9C	E8	A9	-1
31388	米娜		9C	E8	A9	-1
31389	多里安		9C	E8	A9	-1
31390	模型-A	測試用	9C	E8	A9	-1
31391	模型-B	測試用	9C	E8	A9	-1
31392	模型-C	測試用	9C	E8	A9	-1
31393	模型-D	測試用	9C	E8	A9	-1
31394	模型-E	測試用	9C	E8	A9	-1
31395	模型-F	測試用	9C	E8	A9	-1
31396	模型-G	測試用	9C	E8	A9	-1
31397	模型-H	測試用	9C	E8	A9	-1
31398	模型-I	測試用	9C	E8	A9	-1
31399	模型-J	測試用	9C	E8	A9	-1
31400	模型-刀警衛	測試用	9C	E8	A9	-1
31401	模型-弓警衛	測試用	9C	E8	A9	-1
31404	怪物競賽服務員	古魯丁城鎮	9C	E8	A9	-1
31405	怪物競賽服務員	狄恩城鎮	9C	E8	A9	-1
31406	怪物競賽服務員	奇岩城鎮	9C	E8	A9	-1
31407	怪物競賽服務員	海音斯	9C	E8	A9	-1
31408	怪物競賽服務員	歐瑞城鎮	9C	E8	A9	-1
31409	怪物競賽服務員	獵人村莊	9C	E8	A9	-1
31410	怪物競賽服務員	亞丁城鎮	9C	E8	A9	-1
31411	怪物競賽服務員	高達特城鎮	9C	E8	A9	-1
31412	怪物競賽服務員	魯因城鎮	9C	E8	A9	-1
31413	安朵妮歐	魔法書商人	9C	E8	A9	-1
31414	琳	魔法書商人	9C	E8	A9	-1
31415	蒂麗雅	魔法書商人	9C	E8	A9	-1
31416	亞崙	魔法書商人	9C	E8	A9	-1
31417	巴里諾	魔法書商人	9C	E8	A9	-1
31418	洛克	魔法書商人	9C	E8	A9	-1
31419	羅萊爾	魔法書商人	9C	E8	A9	-1
31420	多馬尼爾	魔法書商人	9C	E8	A9	-1
31421	拉蒂莉亞	魔法書商人	9C	E8	A9	-1
31422	米凱爾	魔法書商人	9C	E8	A9	-1
31423	羅馬斯	魔法書商人	9C	E8	A9	-1
31424	珊塔拉	護身符商人	9C	E8	A9	-1
31425	柯蘭	護身符商人	9C	E8	A9	-1
31426	加卡	護身符商人	9C	E8	A9	-1
31427	烏爾戈	護身符商人	9C	E8	A9	-1
31428	夏芭	護身符商人	9C	E8	A9	-1
31429	希塔拉	護身符商人	9C	E8	A9	-1
31430	多納伊	護身符商人	9C	E8	A9	-1
31431	卡萊	護身符商人	9C	E8	A9	-1
31432	莉雅	設計圖商人	9C	E8	A9	-1
31433	羅納多	設計圖商人	9C	E8	A9	-1
31434	薩琳	設計圖商人	9C	E8	A9	-1
31435	迪格	設計圖商人	9C	E8	A9	-1
31436	塔妮	設計圖商人	9C	E8	A9	-1
31437	魯卡	設計圖商人	9C	E8	A9	-1
31438	拉拉	設計圖商人	9C	E8	A9	-1
31439	羅根	礦物商人	9C	E8	A9	-1
31440	拉娜	礦物商人	9C	E8	A9	-1
31441	佐爾杜	礦物商人	9C	E8	A9	-1
31442	琪琪	礦物商人	9C	E8	A9	-1
31443	拉班	礦物商人	9C	E8	A9	-1
31444	柯娜	礦物商人	9C	E8	A9	-1
31445	修特那	礦物商人	9C	E8	A9	-1
31452	威格特的亡靈		9C	E8	A9	-1
31453	無名的靈魂		9C	E8	A9	-1
31454	威格特的亡靈		9C	E8	A9	-1
31455	鑰匙箱子		9C	E8	A9	-1
31456	鑰匙箱子		9C	E8	A9	-1
31457	鑰匙箱子		9C	E8	A9	-1
31458	鑰匙箱子		9C	E8	A9	-1
31459	鑰匙箱子		9C	E8	A9	-1
31460	鑰匙箱子		9C	E8	A9	-1
31461	鑰匙箱子		9C	E8	A9	-1
31462	鑰匙箱子		9C	E8	A9	-1
31463	鑰匙箱子		9C	E8	A9	-1
31464	鑰匙箱子		9C	E8	A9	-1
31465	鑰匙箱子		9C	E8	A9	-1
31466	鑰匙箱子		9C	E8	A9	-1
31467	鑰匙箱子		9C	E8	A9	-1
31468	謎樣的箱子		9C	E8	A9	-1
31469	謎樣的箱子		9C	E8	A9	-1
31470	謎樣的箱子		9C	E8	A9	-1
31471	謎樣的箱子		9C	E8	A9	-1
31472	謎樣的箱子		9C	E8	A9	-1
31473	謎樣的箱子		9C	E8	A9	-1
31474	謎樣的箱子		9C	E8	A9	-1
31475	謎樣的箱子		9C	E8	A9	-1
31476	謎樣的箱子		9C	E8	A9	-1
31477	謎樣的箱子		9C	E8	A9	-1
31478	謎樣的箱子		9C	E8	A9	-1
31479	謎樣的箱子		9C	E8	A9	-1
31480	謎樣的箱子		9C	E8	A9	-1
31481	謎樣的箱子		9C	E8	A9	-1
31482	謎樣的箱子		9C	E8	A9	-1
31483	謎樣的箱子		9C	E8	A9	-1
31484	謎樣的箱子		9C	E8	A9	-1
31485	謎樣的箱子		9C	E8	A9	-1
31486	謎樣的箱子		9C	E8	A9	-1
31487	謎樣的箱子		9C	E8	A9	-1
31488	裂痕守備隊新兵		9C	E8	A9	-1
31489	裂痕守備隊士兵		9C	E8	A9	-1
31490	裂痕守備隊士官		9C	E8	A9	-1
31491	裂痕守備隊軍官		9C	E8	A9	-1
31492	裂痕守備隊司令官		9C	E8	A9	-1
31493	裂痕守備隊英雄		9C	E8	A9	-1
31494	次元裂痕守門人		9C	E8	A9	-1
31495	次元裂痕守門人		9C	E8	A9	-1
31496	次元裂痕守門人		9C	E8	A9	-1
31497	次元裂痕守門人		9C	E8	A9	-1
31498	次元裂痕守門人		9C	E8	A9	-1
31499	次元裂痕守門人		9C	E8	A9	-1
31500	次元裂痕守門人		9C	E8	A9	-1
31501	次元裂痕守門人		9C	E8	A9	-1
31502	次元裂痕守門人		9C	E8	A9	-1
31503	次元裂痕守門人		9C	E8	A9	-1
31504	次元裂痕守門人		9C	E8	A9	-1
31505	次元裂痕守門人		9C	E8	A9	-1
31506	次元裂痕守門人		9C	E8	A9	-1
31507	次元裂痕守門人		9C	E8	A9	-1
31508	聖潔的祭壇		9C	E8	A9	-1
31509	聖潔的祭壇		9C	E8	A9	-1
31510	聖潔的祭壇		9C	E8	A9	-1
31511	聖潔的祭壇		9C	E8	A9	-1
31512	邪惡的祭壇		9C	E8	A9	-1
31513	邪惡的祭壇		9C	E8	A9	-1
31514	邪惡的祭壇		9C	E8	A9	-1
31515	邪惡的祭壇		9C	E8	A9	-1
31516	邪惡的祭壇		9C	E8	A9	-1
31517	長者		9C	E8	A9	-1
31518	謎樣的死靈法師		9C	E8	A9	-1
31519	陵墓		9C	E8	A9	-1
31520	蕾卡兒	女僕	9C	E8	A9	-1
31521	傑瑞米	大廚師	9C	E8	A9	-1
31522	謎樣的魔法師		9C	E8	A9	-1
31523	墓碑		9C	E8	A9	-1
31524	哈曼的亡靈		9C	E8	A9	-1
31525	哈曼侍從的亡靈		9C	E8	A9	-1
31526	壞掉的書架		9C	E8	A9	-1
31527	井		9C	E8	A9	-1
31528	神官的亡靈		9C	E8	A9	-1
31529	冒險家的亡靈		9C	E8	A9	-1
31530	箱子		9C	E8	A9	-1
31531	墓碑		9C	E8	A9	-1
31532	莉迪亞的侍女		9C	E8	A9	-1
31533	壞掉的書架		9C	E8	A9	-1
31534	壞掉的書架		9C	E8	A9	-1
31535	壞掉的書架		9C	E8	A9	-1
31536	棺		9C	E8	A9	-1
31537	圖那坦	放牧場管理員	9C	E8	A9	-1
31538	探險家的亡靈		9C	E8	A9	-1
31539	沃爾昆	炎之鐵匠	9C	E8	A9	-1
31540	克雷因	巴拉卡斯的監視者	9C	E8	A9	-1
31541	百眼的祭壇		9C	E8	A9	-1
31542	雪人的餐桌		9C	E8	A9	-1
31543	普琳		9C	E8	A9	-1
31544	那夫		9C	E8	A9	-1
31545	克洛克斯		9C	E8	A9	-1
31546	克布爾		9C	E8	A9	-1
31547	貝爾琳		9C	E8	A9	-1
31548	謎樣的古代石板		9C	E8	A9	-1
31549	謎樣的古代石板		9C	E8	A9	-1
31550	謎樣的古代石板		9C	E8	A9	-1
31551	謎樣的古代石板		9C	E8	A9	-1
31552	謎樣的古代石板		9C	E8	A9	-1
31553	比斯	傭兵隊長	9C	E8	A9	-1
31554	卡姆恩	傭兵	9C	E8	A9	-1
31555	亞柏克隆比	傭兵隊補給兵	9C	E8	A9	-1
31556	瑟麗娜	傭兵隊醫務兵	9C	E8	A9	-1
31557	傭兵隊哨兵		9C	E8	A9	-1
31558	肯特拉聖壇		9C	E8	A9	-1
31559	亞瑟法的箱子		9C	E8	A9	-1
31560	巴瑞卡聖壇		9C	E8	A9	-1
31561	烏丹 瑪雷杜伊的箱子		9C	E8	A9	-1
31562	克路夫	釣魚會員	9C	E8	A9	-1
31563	貝瑞琳	釣魚會員	9C	E8	A9	-1
31564	米敘尼	釣魚會員	9C	E8	A9	-1
31565	歐格德	釣魚會員	9C	E8	A9	-1
31566	羅皮	釣魚會員	9C	E8	A9	-1
31567	布利格	釣魚會員	9C	E8	A9	-1
31568	帕富斯	釣魚會員	9C	E8	A9	-1
31569	沙諾	釣魚會員	9C	E8	A9	-1
31570	雷諾斯科	釣魚會員	9C	E8	A9	-1
31571	福斯	釣魚會員	9C	E8	A9	-1
31572	歐福雷	釣魚會員	9C	E8	A9	-1
31573	莫納康	釣魚會員	9C	E8	A9	-1
31574	威樂利	釣魚會員	9C	E8	A9	-1
31575	利杜隆	釣魚會員	9C	E8	A9	-1
31576	貝利克斯	釣魚會員	9C	E8	A9	-1
31577	里奈歐斯	釣魚會員	9C	E8	A9	-1
31578	海根道夫	釣魚會員	9C	E8	A9	-1
31579	克勞	釣魚會員	9C	E8	A9	-1
31580	葛拉德利特	大師	9C	E8	A9	-1
31581	安娜絲緹雅	教師	9C	E8	A9	-1
31582	瑪德雷特	黑暗騎士	9C	E8	A9	-1
31583	菲因	鐵匠	9C	E8	A9	-1
31584	瓦倫丁	釀酒者	9C	E8	A9	-1
31585	斯帕奇貓	奇茲的使魔	9C	E8	A9	-1
31586	斯帕奇貓	奇茲的使魔	9C	E8	A9	-1
31587	吉德利克	寶石加工者	9C	E8	A9	-1
31588	阿格擬斯	光之聖女	9C	E8	A9	-1
31589	都達瑪拉圖騰靈		9C	E8	A9	-1
31590	真實的探求者 帝凡安諾 		9C	E8	A9	-1
31591	晚霞的引導者 魯娜		9C	E8	A9	-1
31592	泰爾桑	首席高崙工匠	9C	E8	A9	-1
31593	達羅斯	泰爾桑的高崙	9C	E8	A9	-1
31594	蒙德	首席監察員	9C	E8	A9	-1
31595	黎歐納 布拉克巴德		9C	E8	A9	-1
31596	托寶德	大師	9C	E8	A9	-1
31597	托寶德	大師	9C	E8	A9	-1
31598	美狄娜 布拉克哈特		9C	E8	A9	-1
31599	污名騎士 巴爾提斯汀		9C	E8	A9	-1
31600	潘蜜拉 阿芙羅蒂雅		9C	E8	A9	-1
31601	潘蜜拉 阿芙羅蒂雅		9C	E8	A9	-1
31602	夏蘿娜 阿爾緹蜜雅	保鏢	9C	E8	A9	-1
31603	布拉克凱特	獵人公會會員	9C	E8	A9	-1
31604	葛林斯特	情報販子	9C	E8	A9	-1
31605	金斯雷	高等元素使	9C	E8	A9	-1
31606	艾麗絲 蒂 凱特琳娜	金斯雷的使魔	9C	E8	A9	-1
31607	夏克頓 蘇 黑斯吐伊		9C	E8	A9	-1
31608	蓓琳達	元素使	9C	E8	A9	-1
31609	獨角獸歐若拉	蓓琳達的使魔	9C	E8	A9	-1
31610	席肯 古倫杜雷克		9C	E8	A9	-1
31611	史魁德 哈特希克爾		9C	E8	A9	-1
31612	永遠的流浪者 史坦瑞斯 		9C	E8	A9	-1
31613	諾提斯	元素使	9C	E8	A9	-1
31614	拉帝斯	高等元素使	9C	E8	A9	-1
31615	隱者		9C	E8	A9	-1
31616	隱者		9C	E8	A9	-1
31617	亞利亞 波斯特麥特		9C	E8	A9	-1
31618	月之歌 艾琳		9C	E8	A9	-1
31619	艾瑞卡 肯 偉柏		9C	E8	A9	-1
31620	新綠的賢者 耶里吉亞		9C	E8	A9	-1
31621	深淵的聖女 艾卡迪雅		9C	E8	A9	-1
31622	奇茲	受詛咒的元素使	9C	E8	A9	-1
31623	巴瓦琳	情報販子	9C	E8	A9	-1
31624	多拿斯	料理名人	9C	E8	A9	-1
31625	雪人	多拿斯的料理助手	9C	E8	A9	-1
31626	頓欽	廚師	9C	E8	A9	-1
31627	密斯托	情報販子	9C	E8	A9	-1
31628	麗露	密斯托的孫女	9C	E8	A9	-1
31629	獨角獸 卡雷多司		9C	E8	A9	-1
31630	獨角獸 卡雷多司		9C	E8	A9	-1
31631	艾力克 蘭斯哈特		9C	E8	A9	-1
31632	謎樣的使魔		9C	E8	A9	-1
31633	冬之獵者 凱迪斯		9C	E8	A9	-1
31634	冬之獵者 凱迪斯		9C	E8	A9	-1
31635	冬之獵者 凱迪斯		9C	E8	A9	-1
31636	炎之傳承者 亞肯		9C	E8	A9	-1
31637	卡巴塔里 卡修		9C	E8	A9	-1
31638	星光騎士 卡斯提		9C	E8	A9	-1
31639	卡因  班 胡爾特		9C	E8	A9	-1
31640	黑暗的巡禮者		9C	E8	A9	-1
31641	黑暗的巡禮者		9C	E8	A9	-1
31642	塔爾卡依 蘇 都達瑪拉		9C	E8	A9	-1
31643	白銀 費沙		9C	E8	A9	-1
31644	黎明的見證 佛蘭茲 	黎明的見證	9C	E8	A9	-1
31645	音德米斯  楚拜斯		9C	E8	A9	-1
31646	祕傳的石板		9C	E8	A9	-1
31647	祕傳的石板		9C	E8	A9	-1
31648	祕傳的石板		9C	E8	A9	-1
31649	祕傳的石板		9C	E8	A9	-1
31650	祕傳的石板		9C	E8	A9	-1
31651	祕傳的石板		9C	E8	A9	-1
31652	祕傳的石板		9C	E8	A9	-1
31653	祕傳的石板		9C	E8	A9	-1
31654	祕傳的石板		9C	E8	A9	-1
31655	祕傳的石板		9C	E8	A9	-1
31656	祕傳的石板		9C	E8	A9	-1
31657	祕傳的石板		9C	E8	A9	-1
31658	祕傳的石板		9C	E8	A9	-1
31659	祕傳的石板		9C	E8	A9	-1
31660	祕傳的石板		9C	E8	A9	-1
31661	被遺忘的紀念碑		9C	E8	A9	-1
31662	被遺忘的紀念碑		9C	E8	A9	-1
31663	被遺忘的紀念碑		9C	E8	A9	-1
31664	被遺忘的紀念碑		9C	E8	A9	-1
31665	矮人的屍體		9C	E8	A9	-1
31666	魯門	魔法書商人	9C	E8	A9	-1
31667	萊伊克	護身符商人	9C	E8	A9	-1
31668	唐干	設計圖商人	9C	E8	A9	-1
31669	歐尼克斯	礦物商人	9C	E8	A9	-1
31670	邦斯	魔法書商人	9C	E8	A9	-1
31671	巡邏兵		9C	E8	A9	-1
31672	巡邏兵		9C	E8	A9	-1
31673	巡邏兵		9C	E8	A9	-1
31674	巡邏兵		9C	E8	A9	-1
31675	維克特 馮 德伊克	國境守備隊隊長	9C	E8	A9	-1
31676	葛萊高爾 亞太法特	國境守備隊隊長	9C	E8	A9	-1
31677	國境守備隊員		9C	E8	A9	-1
31678	國境守備隊員		9C	E8	A9	-1
31679	尤斯特斯 馮 伊森	邊境警衛隊隊長	9C	E8	A9	-1
31680	菲爾鳴 馮 伊森	邊境警衛隊隊長	9C	E8	A9	-1
31681	邊境警衛隊員		9C	E8	A9	-1
31682	邊境警衛隊員		9C	E8	A9	-1
31683	亞爾古斯之眼		9C	E8	A9	-1
31684	烏丹 瑪雷杜伊之眼		9C	E8	A9	-1
31685	亞瑟法之眼		9C	E8	A9	-1
31686	火龍的守門人		9C	E8	A9	-1
31687	火龍的守門人		9C	E8	A9	-1
31688	奧林匹亞管理者		9C	E8	A9	-1
31689	奧林匹亞終止者		9C	E8	A9	-1
31690	英雄紀念塔		9C	E8	A9	-1
31691	訓練用稻草人		9C	E8	A9	-1
31692	黎明的祭司		9C	E8	A9	-1
31693	黃昏的祭司		9C	E8	A9	-1
31694	黎明的祭司		9C	E8	A9	-1
31695	黃昏的祭司		9C	E8	A9	-1
31696	普拉地斯	釣魚會員	9C	E8	A9	-1
31697	因達克那	釣魚會員	9C	E8	A9	-1
31698	亞里莎	守門人	9C	E8	A9	-1
31699	絲塔妮思拉娃	守門人	9C	E8	A9	-1
31700	聖女的隨從		9C	E8	A9	-1
31701	聖女的隨從		9C	E8	A9	-1
31702	聖女的隨從		9C	E8	A9	-1
31703	聖女的隨從		9C	E8	A9	-1
31704	聖女的隨從		9C	E8	A9	-1
31705	百眼的惡魔		9C	E8	A9	-1
31706	米奇貓		9C	E8	A9	-1
31707	肯特拉先鋒隊士兵		9C	E8	A9	-1
31708	肯特拉先鋒隊咒術士		9C	E8	A9	-1
31709	肯特拉先鋒隊軍官		9C	E8	A9	-1
31710	巴瑞卡突擊隊指揮官		9C	E8	A9	-1
31711	巴瑞卡突擊隊咒術士		9C	E8	A9	-1
31712	巴瑞卡突擊兵		9C	E8	A9	-1
31713	吶喊滅亡的人		9C	E8	A9	-1
31714	吶喊滅亡的人		9C	E8	A9	-1
31715	吶喊滅亡的人		9C	E8	A9	-1
31716	吶喊滅亡的人		9C	E8	A9	-1
31717	吶喊滅亡的人		9C	E8	A9	-1
31718	吶喊滅亡的人		9C	E8	A9	-1
